DATE,TYPE,SOFTSWITCHNAME,GW,ROUTENAME,ROUTETYPE,DESC,DPC,CIRCUITINSTALLED,CIRCUITAVAILABLE,CICLOADSHARE,SEIZURE,ANSWER,ASR,PEAKERL,AVERAGEPEAKERL,PEAKTIME,BIDS,LOSTBIDS,CONGESTTION,DURALSEIZE
07/08/2015,BW,Chennai_SS,Chennai_MSG9000,Touchtel Chennai(NLD),National  ,20656-Touchtel Chennai(NLD),2_197_0,248,248,6.855%,32448,10038,30.936%,38.787,0.156,12:00-13:00,32448,0,0.000%,0
07/08/2015,IC,Chennai_SS,Chennai_MSG9000,Aircel Cmb NLDO-NLDO,National  ,20474-Aircel Cmb NLDO-NLDO,3_179_2,557,556,1.619%,27647,3645,13.184%,40.369,0.073,11:00-12:00,0,0,0.000%,0
07/08/2015,OG,Chennai_SS,Chennai_MSG9000,Aircel Cmb NLDO-NLDO,National  ,20474-Aircel Cmb NLDO-NLDO,3_179_2,557,556,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,BW,Chennai_SS,Chennai_MSG9000,Aircel Cmb NLDO-NLDO,National  ,20474-Aircel Cmb NLDO-NLDO,3_179_2,557,556,1.619%,27647,3645,13.184%,40.369,0.073,11:00-12:00,0,0,0.000%,0
07/08/2015,IC,Chennai_SS,Chennai_MSG9000,TTSL Salem,National  ,20178-TTSL Salem,5_108_0,928,928,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,OG,Chennai_SS,Chennai_MSG9000,TTSL Salem,National  ,20178-TTSL Salem,5_108_0,928,928,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,BW,Chennai_SS,Chennai_MSG9000,TTSL Salem,National  ,20178-TTSL Salem,5_108_0,928,928,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,IC,Chennai_SS,Chennai_MSG9000,Reliance Chennai [NLDo-ILDo],International  ,6277-Reliance Chennai [NLDo-ILDo],2_203_6,650,650,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,OG,Chennai_SS,Chennai_MSG9000,Reliance Chennai [NLDo-ILDo],International  ,6277-Reliance Chennai [NLDo-ILDo],2_203_6,650,650,11.385%,39464,11366,28.801%,240.223,0.370,20:00-21:00,39464,0,0.000%,0
07/08/2015,BW,Chennai_SS,Chennai_MSG9000,Reliance Chennai [NLDo-ILDo],International  ,6277-Reliance Chennai [NLDo-ILDo],2_203_6,650,650,11.385%,39464,11366,28.801%,240.223,0.370,20:00-21:00,39464,0,0.000%,0
07/08/2015,IC,Chennai_SS,Chennai_MSG9000,Touchtel-Chennai(ILD),International  ,5204-Touchtel-Chennai(ILD,4_218_6,246,193,0.016%,9,4,44.444%,0.269,0.001,09:00-10:00,0,0,0.000%,0
07/08/2015,OG,Chennai_SS,Chennai_MSG9000,Touchtel-Chennai(ILD),International  ,5204-Touchtel-Chennai(ILD,4_218_6,246,193,13.455%,7521,3718,49.435%,64.780,0.336,19:00-20:00,7524,3,0.040%,0
07/08/2015,BW,Chennai_SS,Chennai_MSG9000,Touchtel-Chennai(ILD),International  ,5204-Touchtel-Chennai(ILD,4_218_6,246,193,13.472%,7530,3722,49.429%,64.780,0.336,19:00-20:00,7524,3,0.040%,0
07/08/2015,IC,Chennai_SS,Chennai_MSG9000,BSNL L1 Tax CBTR,International  ,3625-BSNL L1 Tax CBTR,3_218_2,91,89,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,OG,Chennai_SS,Chennai_MSG9000,BSNL L1 Tax CBTR,International  ,3625-BSNL L1 Tax CBTR,3_218_2,91,89,1.124%,1755,183,10.427%,4.086,0.046,19:00-20:00,1755,0,0.000%,0
07/08/2015,BW,Chennai_SS,Chennai_MSG9000,BSNL L1 Tax CBTR,International  ,3625-BSNL L1 Tax CBTR,3_218_2,91,89,1.124%,1755,183,10.427%,4.086,0.046,19:00-20:00,1755,0,0.000%,0
07/08/2015,IC,Chennai_SS,Chennai_MSG9000,AIRTEL THAMRIKULAM ,International  ,3271-AIRTEL THAMRIKULAM ,5_88_3,961,960,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,OG,Chennai_SS,Chennai_MSG9000,AIRTEL THAMRIKULAM ,International  ,3271-AIRTEL THAMRIKULAM ,5_88_3,961,960,23.542%,78767,41536,52.733%,686.346,0.715,21:00-22:00,78767,0,0.000%,0
07/08/2015,BW,Chennai_SS,Chennai_MSG9000,AIRTEL THAMRIKULAM ,International  ,3271-AIRTEL THAMRIKULAM ,5_88_3,961,960,23.542%,78767,41536,52.733%,686.346,0.715,21:00-22:00,78767,0,0.000%,0
07/08/2015,IC,Chennai_SS,Chennai_MSG9000,Aircel Coimbatore(ILD),International  ,3001-Aircel Coimbatore(ILD),4_154_1,1269,1258,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,OG,Chennai_SS,Chennai_MSG9000,Aircel Coimbatore(ILD),International  ,3001-Aircel Coimbatore(ILD),4_154_1,1269,1258,18.680%,90707,44289,48.826%,741.172,0.589,20:00-21:00,90707,0,0.000%,0
07/08/2015,BW,Chennai_SS,Chennai_MSG9000,Aircel Coimbatore(ILD),International  ,3001-Aircel Coimbatore(ILD),4_154_1,1269,1258,18.680%,90707,44289,48.826%,741.172,0.589,20:00-21:00,90707,0,0.000%,0
07/08/2015,IC,Chennai_SS,Chennai_MSG9000,NLD Chennai(ILD),International  ,1040-NLD Chennai(ILD),3_156_1,1236,1236,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,OG,Chennai_SS,Chennai_MSG9000,NLD Chennai(ILD),International  ,1040-NLD Chennai(ILD),3_156_1,1236,1236,7.120%,21320,12450,58.396%,334.146,0.270,21:00-22:00,21320,0,0.000%,0
07/08/2015,BW,Chennai_SS,Chennai_MSG9000,NLD Chennai(ILD),International  ,1040-NLD Chennai(ILD),3_156_1,1236,1236,7.120%,21320,12450,58.396%,334.146,0.270,21:00-22:00,21320,0,0.000%,0
07/08/2015,IC,Chennai_SS,Kolkata_MSG9000,RJIO_Patna(ILD),International, 3430-RJIO Patna(ILD),5_159_0,30,30,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,OG,Chennai_SS,Kolkata_MSG9000,RJIO_Patna(ILD),International, 3430-RJIO Patna(ILD),5_159_0,30,30,0.000%,1,0,0.000%,0.001,0.000,20:00-21:00,1,0,0.000%,0
07/08/2015,BW,Chennai_SS,Kolkata_MSG9000,RJIO_Patna(ILD),International, 3430-RJIO Patna(ILD),5_159_0,30,30,0.000%,1,0,0.000%,0.001,0.000,20:00-21:00,1,0,0.000%,0
07/08/2015,IC,Chennai_SS,Kolkata_MSG9000,RTL Ranchi (ILD),International  ,4610-RTL Ranchi (ILD),2_125_3,61,61,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,OG,Chennai_SS,Kolkata_MSG9000,RTL Ranchi (ILD),International  ,4610-RTL Ranchi (ILD),2_125_3,61,61,6.557%,2135,726,34.005%,12.014,0.197,00:00-01:00,2135,0,0.000%,0
07/08/2015,BW,Chennai_SS,Kolkata_MSG9000,RTL Ranchi (ILD),International  ,4610-RTL Ranchi (ILD),2_125_3,61,61,6.557%,2135,726,34.005%,12.014,0.197,00:00-01:00,2135,0,0.000%,0
07/08/2015,IC,Chennai_SS,Kolkata_MSG9000,RELIANCE PATNA(ILD),International  ,4432-RELIANCE PATNA(ILD),2_125_0,246,246,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,OG,Chennai_SS,Kolkata_MSG9000,RELIANCE PATNA(ILD),International  ,4432-RELIANCE PATNA(ILD),2_125_0,246,246,19.512%,34741,7845,22.581%,103.848,0.422,20:00-21:00,34741,0,0.000%,0
07/08/2015,BW,Chennai_SS,Kolkata_MSG9000,RELIANCE PATNA(ILD),International  ,4432-RELIANCE PATNA(ILD),2_125_0,246,246,19.512%,34741,7845,22.581%,103.848,0.422,20:00-21:00,34741,0,0.000%,0
07/08/2015,IC,Chennai_SS,Kolkata_MSG9000,Rel Bhubwar (ILD),International  ,4411-Rel Bhubwar (ILD),2_180_5,61,61,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,OG,Chennai_SS,Kolkata_MSG9000,Rel Bhubwar (ILD),International  ,4411-Rel Bhubwar (ILD),2_180_5,61,61,6.557%,1616,473,29.270%,7.247,0.119,20:00-21:00,1618,2,0.124%,0
07/08/2015,BW,Chennai_SS,Kolkata_MSG9000,Rel Bhubwar (ILD),International  ,4411-Rel Bhubwar (ILD),2_180_5,61,61,6.557%,1616,473,29.270%,7.247,0.119,20:00-21:00,1618,2,0.124%,0
07/08/2015,IC,Chennai_SS,Kolkata_MSG9000,Airtel Shillong(ILD),International  ,3240-Airtel Shillong(ILD),4_178_4,217,215,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,OG,Chennai_SS,Kolkata_MSG9000,Airtel Shillong(ILD),International  ,3240-Airtel Shillong(ILD),4_178_4,217,215,43.256%,66727,19274,28.885%,203.844,0.948,19:00-20:00,68992,2265,3.283%,0
07/08/2015,BW,Chennai_SS,Kolkata_MSG9000,Airtel Shillong(ILD),International  ,3240-Airtel Shillong(ILD),4_178_4,217,215,43.256%,66727,19274,28.885%,203.844,0.948,19:00-20:00,68992,2265,3.283%,0
07/08/2015,IC,Chennai_SS,Kolkata_MSG9000,RJIO_Patna(NLD),National, 20967-RJIO Patna(NLD),5_159_0,30,30,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,OG,Chennai_SS,Kolkata_MSG9000,RJIO_Patna(NLD),National, 20967-RJIO Patna(NLD),5_159_0,30,30,0.000%,114,0,0.000%,0.025,0.001,15:00-16:00,114,0,0.000%,0
07/08/2015,BW,Chennai_SS,Kolkata_MSG9000,RJIO_Patna(NLD),National, 20967-RJIO Patna(NLD),5_159_0,30,30,0.000%,114,0,0.000%,0.025,0.001,15:00-16:00,114,0,0.000%,0
07/08/2015,IC,Chennai_SS,Kolkata_MSG9000,TTSL PATNA,National  ,830-TTSL PATNA,4_146_5,556,542,0.099%,686,228,33.236%,5.570,0.010,20:00-21:00,0,0,0.000%,0
07/08/2015,OG,Chennai_SS,Kolkata_MSG9000,TTSL PATNA,National  ,830-TTSL PATNA,4_146_5,556,542,0.085%,592,83,14.020%,1.801,0.003,20:00-21:00,592,0,0.000%,0
07/08/2015,BW,Chennai_SS,Kolkata_MSG9000,TTSL PATNA,National  ,830-TTSL PATNA,4_146_5,556,542,0.185%,1278,311,24.335%,7.371,0.014,20:00-21:00,592,0,0.000%,0
07/08/2015,IC,Chennai_SS,Kolkata_MSG9000,Airtel Patna MSC,National  ,570-Airtel Patna MSC,4_170_6,1052,1050,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,OG,Chennai_SS,Kolkata_MSG9000,Airtel Patna MSC,National  ,570-Airtel Patna MSC,4_170_6,1052,1050,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,BW,Chennai_SS,Kolkata_MSG9000,Airtel Patna MSC,National  ,570-Airtel Patna MSC,4_170_6,1052,1050,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,IC,Chennai_SS,Kolkata_MSG9000,AIRTEL BEHRAMPUR(NLD),National,554-AIRTEL BEHRAMPUR(NLD),2_185_2,309,308,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,OG,Chennai_SS,Kolkata_MSG9000,AIRTEL BEHRAMPUR(NLD),National,554-AIRTEL BEHRAMPUR(NLD),2_185_2,309,308,0.325%,761,213,27.989%,3.600,0.012,20:00-21:00,761,0,0.000%,0
07/08/2015,BW,Chennai_SS,Kolkata_MSG9000,AIRTEL BEHRAMPUR(NLD),National,554-AIRTEL BEHRAMPUR(NLD),2_185_2,309,308,0.325%,761,213,27.989%,3.600,0.012,20:00-21:00,761,0,0.000%,0
07/08/2015,IC,Chennai_SS,Kolkata_MSG9000,IDEA KOLKATA,National  ,20876-IDEA KOLKATA,5_78_4,620,620,0.223%,2368,806,34.037%,4.040,0.007,21:00-22:00,0,0,0.000%,0
07/08/2015,OG,Chennai_SS,Kolkata_MSG9000,IDEA KOLKATA,National  ,20876-IDEA KOLKATA,5_78_4,620,620,0.099%,1050,278,26.476%,5.718,0.009,21:00-22:00,1050,0,0.000%,0
07/08/2015,BW,Chennai_SS,Kolkata_MSG9000,IDEA KOLKATA,National  ,20876-IDEA KOLKATA,5_78_4,620,620,0.323%,3418,1084,31.714%,9.758,0.016,21:00-22:00,1050,0,0.000%,0
07/08/2015,IC,Chennai_SS,Ennakulam_MSG9000,Reliance Ernakulam,National,512-Reliance Ernakulam,2_157_5,217,217,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,OG,Chennai_SS,Ennakulam_MSG9000,Reliance Ernakulam,National,512-Reliance Ernakulam,2_157_5,217,217,0.922%,2605,686,26.334%,5.554,0.026,20:00-21:00,2605,0,0.000%,0
07/08/2015,BW,Chennai_SS,Ennakulam_MSG9000,Reliance Ernakulam,National,512-Reliance Ernakulam,2_157_5,217,217,0.922%,2605,686,26.334%,5.554,0.026,20:00-21:00,2605,0,0.000%,0
07/08/2015,IC,Chennai_SS,Kolkata_MSG9000,BSNL GUWAHATI L1 TAX,International ,6226-BSNL GUWAHATI L1 TAX,4_10_1,61,60,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,OG,Chennai_SS,Kolkata_MSG9000,BSNL GUWAHATI L1 TAX,International ,6226-BSNL GUWAHATI L1 TAX,4_10_1,61,60,5.000%,4882,273,5.592%,6.160,0.103,19:00-20:00,4921,39,0.793%,0
07/08/2015,BW,Chennai_SS,Kolkata_MSG9000,BSNL GUWAHATI L1 TAX,International ,6226-BSNL GUWAHATI L1 TAX,4_10_1,61,60,5.000%,4882,273,5.592%,6.160,0.103,19:00-20:00,4921,39,0.793%,0
07/08/2015,IC,Chennai_SS,Kolkata_MSG9000,RTL Guwahati(ILD),International ,4605-RTL Guwahati(ILD),4_181_1,62,62,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,OG,Chennai_SS,Kolkata_MSG9000,RTL Guwahati(ILD),International ,4605-RTL Guwahati(ILD),4_181_1,62,62,19.355%,7195,2435,33.843%,29.053,0.469,21:00-22:00,7333,138,1.882%,0
07/08/2015,BW,Chennai_SS,Kolkata_MSG9000,RTL Guwahati(ILD),International ,4605-RTL Guwahati(ILD),4_181_1,62,62,19.355%,7195,2435,33.843%,29.053,0.469,21:00-22:00,7333,138,1.882%,0
07/08/2015,IC,Chennai_SS,Kolkata_MSG9000,RTL Patna(ILD),International ,4601-RTL Patna(ILD),2_125_4,278,278,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,OG,Chennai_SS,Kolkata_MSG9000,RTL Patna(ILD),International ,4601-RTL Patna(ILD),2_125_4,278,274,6.569%,9188,3151,34.295%,37.044,0.135,16:00-17:00,9392,204,2.172%,0
07/08/2015,BW,Chennai_SS,Kolkata_MSG9000,RTL Patna(ILD),International ,4601-RTL Patna(ILD),2_125_4,278,278,6.475%,9188,3151,34.295%,37.044,0.133,16:00-17:00,9392,204,2.172%,0
07/08/2015,IC,Chennai_SS,Kolkata_MSG9000,BSNL Cuttack TAX,International ,3615-BSNL Cuttack TAX,3_217_5,30,30,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,OG,Chennai_SS,Kolkata_MSG9000,BSNL Cuttack TAX,International ,3615-BSNL Cuttack TAX,3_217_5,30,30,3.333%,148,64,43.243%,1.519,0.051,21:00-22:00,148,0,0.000%,0
07/08/2015,BW,Chennai_SS,Kolkata_MSG9000,BSNL Cuttack TAX,International ,3615-BSNL Cuttack TAX,3_217_5,30,30,3.333%,148,64,43.243%,1.519,0.051,21:00-22:00,148,0,0.000%,0
07/08/2015,IC,Chennai_SS,Kolkata_MSG9000,Airtel Kharagpur(ILD),International ,3246-Airtel Kharagpur(ILD),2_204_1,62,62,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,OG,Chennai_SS,Kolkata_MSG9000,Airtel Kharagpur(ILD),International ,3246-Airtel Kharagpur(ILD),2_204_1,62,62,38.710%,15082,5550,36.799%,60.125,0.970,20:00-21:00,20728,5646,27.239%,0
07/08/2015,BW,Chennai_SS,Kolkata_MSG9000,Airtel Kharagpur(ILD),International ,3246-Airtel Kharagpur(ILD),2_204_1,62,62,38.710%,15082,5550,36.799%,60.125,0.970,20:00-21:00,20728,5646,27.239%,0
07/08/2015,IC,Chennai_SS,Kolkata_MSG9000,NLD Mumbai (ILD),International ,1029-NLD Mumbai (ILD),3_141_3,10,10,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,OG,Chennai_SS,Kolkata_MSG9000,NLD Mumbai (ILD),International ,1029-NLD Mumbai (ILD),3_141_3,10,10,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,BW,Chennai_SS,Kolkata_MSG9000,NLD Mumbai (ILD),International ,1029-NLD Mumbai (ILD),3_141_3,10,10,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,IC,Chennai_SS,Bangalore_MSG9000,VODAFONE BANGALORE(ILDo-ILDo),International,6031-VODAFONE BANGALORE(ILDo-ILDo),3_167_6,124,124,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,OG,Chennai_SS,Bangalore_MSG9000,VODAFONE BANGALORE(ILDo-ILDo),International,6031-VODAFONE BANGALORE(ILDo-ILDo),3_167_6,124,124,62.903%,28365,14749,51.997%,123.989,1.000,17:00-18:00,127640,99275,77.777%,0
07/08/2015,BW,Chennai_SS,Bangalore_MSG9000,VODAFONE BANGALORE(ILDo-ILDo),International,6031-VODAFONE BANGALORE(ILDo-ILDo),3_167_6,124,124,62.903%,28365,14749,51.997%,123.989,1.000,17:00-18:00,127640,99275,77.777%,0
07/08/2015,IC,Chennai_SS,Hyderabad_MSG9000, Idea Vijaywada(NLD),National ,20892- Idea Vijaywada(NLD),4_161_4,463,462,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,OG,Chennai_SS,Hyderabad_MSG9000, Idea Vijaywada(NLD),National ,20892- Idea Vijaywada(NLD),4_161_4,463,462,0.433%,4153,759,18.276%,12.198,0.026,12:00-13:00,4153,0,0.000%,0
07/08/2015,BW,Chennai_SS,Hyderabad_MSG9000, Idea Vijaywada(NLD),National ,20892- Idea Vijaywada(NLD),4_161_4,463,462,0.433%,4153,759,18.276%,12.198,0.026,12:00-13:00,4153,0,0.000%,0
07/08/2015,IC,Chennai_SS,Hyderabad_MSG9000,Videocon Patna,National ,20750-Videocon Patna,4_144_3,61,61,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,OG,Chennai_SS,Hyderabad_MSG9000,Videocon Patna,National ,20750-Videocon Patna,4_144_3,61,61,1.639%,1366,3,0.220%,0.502,0.008,11:00-12:00,1366,0,0.000%,0
07/08/2015,BW,Chennai_SS,Hyderabad_MSG9000,Videocon Patna,National ,20750-Videocon Patna,4_144_3,61,61,1.639%,1366,3,0.220%,0.502,0.008,11:00-12:00,1366,0,0.000%,0
07/08/2015,IC,Chennai_SS,Chennai_MSG9000,Airtel Chennai(Nldo-Ildo),International,6305-Airtel Chennai(NLDo-ILDo),4_68_3,30,30,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,OG,Chennai_SS,Chennai_MSG9000,Airtel Chennai(Nldo-Ildo),International,6305-Airtel Chennai(NLDo-ILDo),4_68_3,30,30,26.667%,4334,1120,25.842%,21.038,0.701,21:00-22:00,4334,0,0.000%,0
07/08/2015,BW,Chennai_SS,Chennai_MSG9000,Airtel Chennai(Nldo-Ildo),International,6305-Airtel Chennai(NLDo-ILDo),4_68_3,30,30,26.667%,4334,1120,25.842%,21.038,0.701,21:00-22:00,4334,0,0.000%,0
07/08/2015,IC,Chennai_SS,Hyderabad_MSG9000,Reliance Kharagpur,National ,20518-Reliance Kharagpur,2_218_5,92,91,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,OG,Chennai_SS,Hyderabad_MSG9000,Reliance Kharagpur,National ,20518-Reliance Kharagpur,2_218_5,92,91,1.099%,393,42,10.687%,0.474,0.005,21:00-22:00,393,0,0.000%,0
07/08/2015,BW,Chennai_SS,Hyderabad_MSG9000,Reliance Kharagpur,National ,20518-Reliance Kharagpur,2_218_5,92,91,1.099%,393,42,10.687%,0.474,0.005,21:00-22:00,393,0,0.000%,0
07/08/2015,IC,Chennai_SS,Hyderabad_MSG9000,TTSL Kolkatta,National ,20111-TTSL Kolkatta,4_173_2,339,339,4.720%,11559,3663,31.690%,134.959,0.398,20:00-21:00,0,0,0.000%,0
07/08/2015,OG,Chennai_SS,Hyderabad_MSG9000,TTSL Kolkatta,National ,20111-TTSL Kolkatta,4_173_2,339,339,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,BW,Chennai_SS,Hyderabad_MSG9000,TTSL Kolkatta,National ,20111-TTSL Kolkatta,4_173_2,339,339,4.720%,11559,3663,31.690%,134.959,0.398,20:00-21:00,0,0,0.000%,0
07/08/2015,IC,Chennai_SS,Hyderabad_MSG9000,Vodafone Hyderabad(ILDO-NLDO),International ,5837-Vodafone Hyderabad(ILDO-NLDO),3_167_6,92,92,1.087%,230,95,41.304%,1.636,0.018,10:00-11:00,0,0,0.000%,0
07/08/2015,OG,Chennai_SS,Hyderabad_MSG9000,Vodafone Hyderabad(ILDO-NLDO),International ,5837-Vodafone Hyderabad(ILDO-NLDO),3_167_6,92,92,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,BW,Chennai_SS,Hyderabad_MSG9000,Vodafone Hyderabad(ILDO-NLDO),International ,5837-Vodafone Hyderabad(ILDO-NLDO),3_167_6,92,92,1.087%,230,95,41.304%,1.636,0.018,10:00-11:00,0,0,0.000%,0
07/08/2015,IC,Chennai_SS,Hyderabad_MSG9000,Idea Hyderabad(ILD),International ,4420-Idea Hyderabad(ILD),4_161_2,1301,1299,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,OG,Chennai_SS,Hyderabad_MSG9000,Idea Hyderabad(ILD),International ,4420-Idea Hyderabad(ILD),4_161_2,1301,1299,43.110%,189819,96499,50.837%,1298.063,0.999,20:00-21:00,225314,35495,15.754%,0
07/08/2015,BW,Chennai_SS,Hyderabad_MSG9000,Idea Hyderabad(ILD),International ,4420-Idea Hyderabad(ILD),4_161_2,1301,1299,43.110%,189819,96499,50.837%,1298.063,0.999,20:00-21:00,225314,35495,15.754%,0
07/08/2015,IC,Chennai_SS,Hyderabad_MSG9000,Airtel Hyderabad(ILD),International ,3270-Airtel Hyderabad(ILD),2_120_0,1395,1395,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,OG,Chennai_SS,Hyderabad_MSG9000,Airtel Hyderabad(ILD),International ,3270-Airtel Hyderabad(ILD),2_120_0,1395,1395,35.842%,164631,84442,51.292%,1390.926,0.997,20:00-21:00,194445,29814,15.333%,0
07/08/2015,BW,Chennai_SS,Hyderabad_MSG9000,Airtel Hyderabad(ILD),International ,3270-Airtel Hyderabad(ILD),2_120_0,1395,1395,35.842%,164631,84442,51.292%,1390.926,0.997,20:00-21:00,194445,29814,15.333%,0
07/08/2015,IC,Chennai_SS,Hyderabad_MSG9000,Airtel Hyderabad(ILD),International ,3234-Airtel Hyderabad(ILD),4_112_0,1085,1085,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,OG,Chennai_SS,Hyderabad_MSG9000,Airtel Hyderabad(ILD),International ,3234-Airtel Hyderabad(ILD),4_112_0,1085,1085,34.562%,125481,64394,51.318%,1079.622,0.995,20:00-21:00,150535,25054,16.643%,0
07/08/2015,BW,Chennai_SS,Hyderabad_MSG9000,Airtel Hyderabad(ILD),International ,3234-Airtel Hyderabad(ILD),4_112_0,1085,1085,34.562%,125481,64394,51.318%,1079.622,0.995,20:00-21:00,150535,25054,16.643%,0
07/08/2015,IC,Chennai_SS,Hyderabad_MSG9000,NLD Mumbai,National,784-NLD Mumbai,3_141_3,309,309,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,OG,Chennai_SS,Hyderabad_MSG9000,NLD Mumbai,National,784-NLD Mumbai,3_141_3,309,309,2.265%,12704,3088,24.307%,18.089,0.059,12:00-13:00,12704,0,0.000%,0
07/08/2015,BW,Chennai_SS,Hyderabad_MSG9000,NLD Mumbai,National,784-NLD Mumbai,3_141_3,309,309,2.265%,12704,3088,24.307%,18.089,0.059,12:00-13:00,12704,0,0.000%,0
07/08/2015,IC,Chennai_SS,Hyderabad_MSG9000,Idea Muzafarpur,National,622-Idea Muzafarpur,5_94_4,340,311,1.552%,11675,1475,12.634%,55.574,0.179,21:00-22:00,0,0,0.000%,0
07/08/2015,OG,Chennai_SS,Hyderabad_MSG9000,Idea Muzafarpur,National,622-Idea Muzafarpur,5_94_4,340,297,0.395%,2834,1153,40.685%,104.371,0.351,21:00-22:00,10064,7230,71.840%,0
07/08/2015,BW,Chennai_SS,Hyderabad_MSG9000,Idea Muzafarpur,National,622-Idea Muzafarpur,5_94_4,340,311,1.929%,14509,2628,18.113%,159.945,0.514,21:00-22:00,10064,7230,71.840%,0
07/08/2015,IC,Chennai_SS,Hyderabad_MSG9000,Vodafone Ranchi,National,20315-Vodafone Ranchi,2_125_6,465,465,0.083%,809,219,27.070%,2.085,0.004,14:00-15:00,0,0,0.000%,0
07/08/2015,OG,Chennai_SS,Hyderabad_MSG9000,Vodafone Ranchi,National,20315-Vodafone Ranchi,2_125_6,465,465,0.132%,1283,583,45.440%,10.154,0.022,20:00-21:00,1283,0,0.000%,0
07/08/2015,BW,Chennai_SS,Hyderabad_MSG9000,Vodafone Ranchi,National,20315-Vodafone Ranchi,2_125_6,465,465,0.215%,2092,802,38.337%,10.230,0.022,20:00-21:00,1283,0,0.000%,0
07/08/2015,IC,Chennai_SS,Hyderabad_MSG9000,TTSL Kolkata NLDo-NLDo,National,20175-TTSL Kolkata NLDo-NLDo,5_137_7,62,62,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,OG,Chennai_SS,Hyderabad_MSG9000,TTSL Kolkata NLDo-NLDo,National,20175-TTSL Kolkata NLDo-NLDo,5_137_7,62,62,0.000%,445,142,31.910%,0.904,0.015,21:00-22:00,445,0,0.000%,0
07/08/2015,BW,Chennai_SS,Hyderabad_MSG9000,TTSL Kolkata NLDo-NLDo,National,20175-TTSL Kolkata NLDo-NLDo,5_137_7,62,62,0.000%,445,142,31.910%,0.904,0.015,21:00-22:00,445,0,0.000%,0
